gene_A	gene_B	combined_score	neighborhood	fusion	cooccurence	coexpression	experiments	database	textmining	evidence_type
DNMT1	H3C2	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT1	H3C10	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT1	H3C6	9e-04	0	0	0	0	0.9	0	0	Experiments
DNMT1	PCNA	0.000966	0	0	0	0	0.966	0	0	Experiments
DNMT1	EHMT2	0.00099	0	0	0	0	0.457	0	0.983	Experiments
DNMT1	UHRF1	0.000999	0	0	0	0	0.483	0.9	0.983	Experiments + Databases
CPLX2	VAMP1	0.00054	0	0	0	0	0	0.54	0	Databases
AKR1B10	AKR1B15	0.000478	0	0	0	0	0.478	0	0	Experiments
ZSWIM5	PRAME	0.00054	0	0	0	0	0	0.54	0	Databases
COL4A2	LOXL2	0.000405	0	0	0	0	0.405	0	0	Experiments
COL4A2	BMP7	0.000452	0	0	0	0	0	0	0.452	Text-mining
COL4A2	COL15A1	0.00054	0	0	0	0	0	0.54	0	Databases
COL4A2	SERPINH1	0.000603	0	0	0	0	0.077	0.5	0.21	Experiments + Databases
COL4A2	COL4A1	0.000999	0	0	0	0	0.948	0.9	0.956	Experiments + Databases
RRM2	CDK1	0.000661	0	0	0	0	0.292	0	0.542	Experiments
RRM2	CCNF	0.000685	0	0	0	0	0.457	0	0.444	Experiments
WDHD1	HJURP	0.000432	0	0	0	0	0	0	0.432	Text-mining
WDHD1	POLD1	0.000502	0	0	0	0	0.351	0	0.265	Experiments
WDHD1	DIAPH3	0.000569	0	0	0	0	0	0	0.569	Text-mining
WDHD1	DDX11	0.000607	0	0	0	0	0.135	0	0.565	Experiments
WDHD1	MCM3	0.000896	0	0	0	0	0.896	0	0	Experiments
WDHD1	GINS3	0.000958	0	0	0	0	0.958	0	0	Experiments
WDHD1	MCM10	0.000978	0	0	0	0	0.041	0	0.978	Experiments
WDHD1	CDC45	0.000995	0	0	0	0	0.968	0	0.867	Experiments
WHRN	GPSM2	0.00066	0	0	0	0	0.488	0	0.364	Experiments
NRG2	GABRQ	0.000499	0	0	0	0	0	0.5	0	Databases
NRG2	GABRG2	0.000499	0	0	0	0	0	0.5	0	Databases
E2F2	E2F5	0.000622	0	0	0	0	0.329	0	0.46	Experiments
E2F2	RBL1	0.000637	0	0	0	0	0.537	0	0.247	Experiments
SMG5	SNRPE	0.00054	0	0	0	0	0	0.54	0	Databases
SMG5	SNRPB	0.00054	0	0	0	0	0	0.54	0	Databases
EXO1	XRCC3	0.000499	0	0	0	0	0	0.5	0	Databases
EXO1	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
EXO1	CDK1	0.000531	0	0	0	0	0.292	0	0.365	Experiments
EXO1	RAD51	0.000538	0	0	0	0	0	0.5	0.115	Databases
EXO1	RFC3	0.000543	0	0	0	0	0	0.5	0.125	Databases
EXO1	RFC4	0.000588	0	0	0	0	0	0.5	0.211	Databases
EXO1	BRCA2	0.000628	0	0	0	0	0	0.5	0.287	Databases
EXO1	PCNA	0.000848	0	0	0	0	0.632	0.5	0.24	Experiments + Databases
CHML	RAB3B	0.000528	0	0	0	0	0.095	0.5	0	Experiments + Databases
ACTN2	RASGRF1	4e-04	0	0	0	0	0	0.4	0	Databases
ACTN2	TOP2A	0.000414	0	0	0	0	0	0	0.415	Text-mining
ACTN2	CDK1	0.000416	0	0	0	0	0	0	0.416	Text-mining
ACTN2	TPM2	0.00044	0	0	0	0	0.44	0	0	Experiments
COA6	COX7B2	0.000501	0	0	0	0	0.253	0.36	0	Experiments + Databases
COA6	C1orf198	0.000514	0	0	0	0	0.352	0.282	0	Experiments + Databases
COA6	COX4I2	0.000684	0	0	0	0	0.347	0.52	0.074	Experiments + Databases
C1orf198	COX4I2	0.000623	0	0	0	0	0.368	0.362	0.142	Experiments + Databases
ENAH	ROBO1	0.000499	0	0	0	0	0	0.5	0	Databases
CENPF	MKI67	0.000448	0	0	0	0	0.292	0	0.253	Experiments
CENPF	KIF2C	0.00047	0	0	0	0	0	0	0.47	Text-mining
CENPF	FBF1	0.00054	0	0	0	0	0	0.54	0	Databases
CENPF	ZWINT	0.000584	0	0	0	0	0	0	0.584	Text-mining
DTL	CHEK1	0.000457	0	0	0	0	0.457	0	0	Experiments
DTL	RFC3	0.000499	0	0	0	0	0	0.5	0	Databases
DTL	POLD1	0.000499	0	0	0	0	0	0.5	0	Databases
DTL	RFC4	0.000499	0	0	0	0	0	0.5	0	Databases
DTL	DCAF8L2	0.00054	0	0	0	0	0	0.54	0	Databases
DTL	DCAF8L1	0.00054	0	0	0	0	0	0.54	0	Databases
DTL	DET1	9e-04	0	0	0	0	0	0.9	0	Databases
DTL	PCNA	0.000979	0	0	0	0	0.96	0.5	0	Experiments + Databases
NEK2	CDC20	0.000861	0	0	0	0	0.734	0.5	0	Experiments + Databases
KISS1	GRPR	0.000402	0	0	0	0	0	0	0.402	Text-mining
KIF14	HJURP	0.000405	0	0	0	0	0.292	0	0.195	Experiments
KIF14	KIF4A	0.000413	0	0	0	0	0.292	0	0.205	Experiments
KIF14	RACGAP1	0.000455	0	0	0	0	0.292	0	0.262	Experiments
KIF14	KLC2	0.00054	0	0	0	0	0	0.54	0	Databases
KIF14	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIF14	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF14	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF14	KIFC1	0.00054	0	0	0	0	0	0.54	0	Databases
KIF14	KIF2C	0.00066	0	0	0	0	0.292	0.54	0	Experiments + Databases
KIF14	KIF20A	0.000756	0	0	0	0	0.292	0.54	0.311	Experiments + Databases
KIF14	PRC1	0.000902	0	0	0	0	0.292	0.8	0.366	Experiments + Databases
ASPM	TOP2A	0.000477	0	0	0	0	0	0	0.477	Text-mining
ASPM	WDR62	0.000798	0	0	0	0	0.292	0	0.727	Experiments
CACNA1E	CATSPER2	0.00054	0	0	0	0	0	0.54	0	Databases
CACNA1E	CACNB4	0.000592	0	0	0	0	0.151	0.54	0	Experiments + Databases
CACYBP	APC2	0.00054	0	0	0	0	0	0.54	0	Databases
USP21	BEND3	0.00042	0	0	0	0	0.42	0	0	Experiments
BGLAP	GPR158	0.000607	0	0	0	0	0	0	0.607	Text-mining
BGLAP	SPP1	0.000913	0	0	0	0	0	0	0.913	Text-mining
CENPW	HJURP	0.000499	0	0	0	0	0	0.5	0	Databases
CENPW	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	H2BC8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPW	CENPO	0.000972	0	0	0	0	0.8	0.8	0.379	Experiments + Databases
CENPW	CENPK	0.000979	0	0	0	0	0.8	0.8	0.537	Experiments + Databases
CENPW	CENPI	0.000985	0	0	0	0	0.9	0.8	0.312	Experiments + Databases
EFNA3	EFNA4	4e-04	0	0	0	0	0	0.4	0	Databases
EFNA3	EPHB2	0.000562	0	0	0	0	0	0.5	0.161	Databases
EFNA3	EPHA10	0.000861	0	0	0	0	0	0.5	0.733	Databases
PYGO2	H3C2	0.000903	0	0	0	0	0.903	0	0	Experiments
PYGO2	H3C6	0.000903	0	0	0	0	0.903	0	0	Experiments
PYGO2	H3C10	0.000903	0	0	0	0	0.903	0	0	Experiments
EBF3	EBF2	0.000459	0	0	0	0	0.46	0	0	Experiments
MKI67	TOP2A	0.000474	0	0	0	0	0	0	0.474	Text-mining
S100A10	HTR1D	0.000435	0	0	0	0	0	0	0.435	Text-mining
PSMD4	NUPR1	0.000457	0	0	0	0	0.457	0	0	Experiments
PSMD4	UBD	0.000825	0	0	0	0	0.442	0.5	0.423	Experiments + Databases
SCNM1	SNRPE	8e-04	0	0	0	0	0.8	0	0	Experiments
SCNM1	SNRPB	8e-04	0	0	0	0	0.8	0	0	Experiments
DMBT1	PACC1	0.000418	0	0	0	0	0	0	0.419	Text-mining
SEMA6C	PLXNA3	0.000469	0	0	0	0	0.082	0	0.446	Experiments
SEMA6C	PLXNA1	0.000835	0	0	0	0	0.082	0	0.828	Experiments
H3C10	H2BC8	0.000807	0	0	0	0	0.807	0	0	Experiments
H3C10	H2BC6	0.000807	0	0	0	0	0.807	0	0	Experiments
H3C10	H3C6	9e-04	0	0	0	0	0.9	0	0	Experiments
H3C10	UHRF1	9e-04	0	0	0	0	0.9	0	0	Experiments
H3C10	H2BC11	0.000903	0	0	0	0	0.903	0	0	Experiments
H3C10	H2AX	0.000906	0	0	0	0	0.903	0	0.076	Experiments
H3C10	EHMT2	0.000913	0	0	0	0	0.913	0	0	Experiments
H3C10	H3C2	0.000921	0	0	0	0	0.9	0	0.246	Experiments
H3C10	H4C8	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H3C10	H4C5	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H3C10	H4C12	0.000942	0	0	0	0	0.904	0	0.427	Experiments
H3C10	H4C14	0.000965	0	0	0	0	0.941	0	0.427	Experiments
GJA10	GJC1	0.000401	0	0	0	0	0	0.36	0.103	Databases
PLXNA3	SEMA5B	0.000413	0	0	0	0	0.082	0	0.386	Experiments
PLXNA3	PLXNA1	0.000578	0	0	0	0	0	0.54	0.122	Databases
IRAK1	SPP1	0.000408	0	0	0	0	0	0	0.408	Text-mining
GABRA3	GABRE	0.00054	0	0	0	0	0	0.54	0	Databases
GABRA3	GABRR3	0.000543	0	0	0	0	0	0.54	0.048	Databases
GABRA3	GABRQ	0.000577	0	0	0	0	0.072	0.54	0.09	Experiments + Databases
GABRA3	GABRD	0.000577	0	0	0	0	0.072	0.54	0.09	Experiments + Databases
GABRA3	GABRG2	0.000637	0	0	0	0	0.245	0.54	0	Experiments + Databases
GABRE	GABRG2	0.00054	0	0	0	0	0	0.54	0	Databases
GABRE	GABRR3	0.000541	0	0	0	0	0	0.54	0.044	Databases
GABRE	GABRD	0.000577	0	0	0	0	0.072	0.54	0.09	Experiments + Databases
GABRE	GABRQ	0.000577	0	0	0	0	0.072	0.54	0.09	Experiments + Databases
FATE1	RNF183	0.000477	0	0	0	0	0.182	0	0.388	Experiments
COL24A1	SERPINH1	0.000525	0	0	0	0	0	0.5	0.089	Databases
LRRC1	RECQL4	0.000457	0	0	0	0	0.457	0	0	Experiments
CEP55	CDC45	0.000405	0	0	0	0	0.397	0	0.054	Experiments
CEP55	RACGAP1	0.000526	0	0	0	0	0	0	0.526	Text-mining
ORC1	H4C14	0.000429	0	0	0	0	0.366	0	0.137	Experiments
ORC1	MCM10	0.000516	0	0	0	0	0.073	0.5	0	Experiments + Databases
ORC1	CCNA2	0.000524	0	0	0	0	0.524	0	0	Experiments
ORC1	H2AX	0.000526	0	0	0	0	0.091	0.5	0	Experiments + Databases
ORC1	H2BC11	0.000547	0	0	0	0	0.132	0.5	0	Experiments + Databases
ORC1	H2BC17	0.000547	0	0	0	0	0.132	0.5	0	Experiments + Databases
ORC1	H2BC15	0.000547	0	0	0	0	0.132	0.5	0	Experiments + Databases
ORC1	H2BC9	0.000547	0	0	0	0	0.132	0.5	0	Experiments + Databases
ORC1	MCM8	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
ORC1	CDK1	0.000668	0	0	0	0	0.363	0.5	0	Experiments + Databases
ORC1	MCM3	0.000775	0	0	0	0	0.386	0.65	0	Experiments + Databases
ORC1	CDC7	0.000799	0	0	0	0	0.616	0.5	0	Experiments + Databases
ORC1	CDC45	8e-04	0	0	0	0	0.617	0.5	0	Experiments + Databases
STIL	CEP152	0.000576	0	0	0	0	0.118	0.54	0	Experiments + Databases
RAD54L	CDK1	0.000408	0	0	0	0	0	0	0.408	Text-mining
RAD54L	RAD51	0.000732	0	0	0	0	0.34	0	0.61	Experiments
KIF2C	CDCA8	0.000415	0	0	0	0	0.164	0	0.33	Experiments
KIF2C	KLC2	0.00054	0	0	0	0	0	0.54	0	Databases
KIF2C	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF2C	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIF2C	KIFC1	0.000548	0	0	0	0	0	0.54	0.058	Databases
KIF2C	KIF20A	0.000549	0	0	0	0	0	0.54	0.06	Databases
KIF2C	KIF18B	0.000926	0	0	0	0	0.312	0.54	0.785	Experiments + Databases
CDC20	TK1	0.00041	0	0	0	0	0.292	0	0.201	Experiments
CDC20	KIF20A	0.000463	0	0	0	0	0	0	0.464	Text-mining
CDC20	SPATC1	0.000497	0	0	0	0	0.292	0	0.32	Experiments
CDC20	RAD51	0.00054	0	0	0	0	0	0.54	0	Databases
CDC20	CDC20B	0.00054	0	0	0	0	0	0.54	0	Databases
CDC20	BRCA2	0.00054	0	0	0	0	0	0.54	0	Databases
CDC20	CUL7	0.00054	0	0	0	0	0	0.54	0	Databases
CDC20	PCNA	0.000651	0	0	0	0	0.651	0	0	Experiments
CDC20	CKS2	0.00067	0	0	0	0	0.422	0	0.453	Experiments
CDC20	PTTG1	0.000834	0	0	0	0	0.457	0.5	0.439	Experiments + Databases
CDC20	CDK1	0.000972	0	0	0	0	0.563	0.5	0.885	Experiments + Databases
CDC20	CCNA2	0.000997	0	0	0	0	0.972	0.5	0.864	Experiments + Databases
CENPI	CDCA8	0.000431	0	0	0	0	0	0	0.431	Text-mining
CENPI	HJURP	0.000499	0	0	0	0	0	0.5	0	Databases
CENPI	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPI	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPI	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPI	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPI	H2BC6	0.000801	0	0	0	0	0.8	0	0.047	Experiments
CENPI	H2BC8	0.000801	0	0	0	0	0.8	0	0.047	Experiments
CENPI	CENPO	0.000998	0	0	0	0	0.965	0.8	0.835	Experiments + Databases
CENPI	CENPK	0.000999	0	0	0	0	0.96	0.8	0.976	Experiments + Databases
LCN2	LOXL2	0.000412	0	0	0	0	0	0	0.413	Text-mining
EPHA10	EPHB2	0.000499	0	0	0	0	0	0.5	0	Databases
EPHA10	EFNA4	0.00086	0	0	0	0	0	0.5	0.732	Databases
CDCA8	CDK1	0.00041	0	0	0	0	0	0	0.41	Text-mining
CDCA8	KIF20A	0.000434	0	0	0	0	0.434	0	0	Experiments
CDCA8	KCNJ6	0.00088	0	0	0	0	0	0	0.88	Text-mining
CDCA8	INCENP	0.000998	0	0	0	0	0.667	0.8	0.985	Experiments + Databases
GLP1R	GNG4	0.000506	0	0	0	0	0.054	0.5	0	Experiments + Databases
RBL1	CCNE2	0.000499	0	0	0	0	0	0.5	0	Databases
RBL1	CCNA2	0.00078	0	0	0	0	0.579	0.5	0	Experiments + Databases
RBL1	E2F5	0.000989	0	0	0	0	0.931	0.8	0.279	Experiments + Databases
ZWINT	BFSP1	0.000598	0	0	0	0	0.598	0	0	Experiments
ZWINT	SPC24	0.000868	0	0	0	0	0.725	0.54	0	Experiments + Databases
ZWINT	DSN1	0.000868	0	0	0	0	0.725	0.54	0	Experiments + Databases
TNFSF15	TNFRSF25	0.000999	0	0	0	0	0.549	0.9	0.982	Experiments + Databases
KIF4A	BRCA2	0.000534	0	0	0	0	0.292	0	0.369	Experiments
KIF4A	PRC1	0.000634	0	0	0	0	0.457	0	0.355	Experiments
KIF4A	KIF20A	0.00076	0	0	0	0	0	0	0.76	Text-mining
COL15A1	COL4A1	0.00054	0	0	0	0	0	0.54	0	Databases
COL15A1	SERPINH1	0.000582	0	0	0	0	0	0.5	0.199	Databases
ACTL8	ACTG2	0.00054	0	0	0	0	0	0.54	0	Databases
NEU1	NMB	0.000412	0	0	0	0	0	0	0.413	Text-mining
MSH5	HJURP	0.000405	0	0	0	0	0	0	0.405	Text-mining
MSH5	BRCA2	0.000499	0	0	0	0	0	0.5	0	Databases
CKS2	PLEKHG2	0.00047	0	0	0	0	0.47	0	0	Experiments
CKS2	CCNA2	0.000894	0	0	0	0	0.607	0	0.742	Experiments
CKS2	CDK1	0.000998	0	0	0	0	0.972	0	0.939	Experiments
COL4A1	SERPINH1	0.000526	0	0	0	0	0	0.5	0.091	Databases
SHC3	ARTN	4e-04	0	0	0	0	0	0.4	0	Databases
COX4I2	COX7B2	0.000689	0	0	0	0	0.352	0.54	0	Experiments + Databases
ARHGAP39	ROBO1	0.000548	0	0	0	0	0	0.5	0.134	Databases
SLC22A12	NDUFA13	0.000629	0	0	0	0	0.629	0	0	Experiments
TP73	E2F5	4e-04	0	0	0	0	0	0	0.401	Text-mining
TP73	DSN1	0.000435	0	0	0	0	0.388	0	0.115	Experiments
GABRD	GABRQ	0.00054	0	0	0	0	0	0.54	0	Databases
GABRD	GABRR3	0.00054	0	0	0	0	0	0.54	0.042	Databases
GABRD	GABRG2	0.000577	0	0	0	0	0.072	0.54	0.09	Experiments + Databases
FANCG	EME1	0.000499	0	0	0	0	0	0.5	0	Databases
FANCG	EME2	0.000499	0	0	0	0	0	0.5	0	Databases
FANCG	POLN	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
FANCG	XRCC3	0.000827	0	0	0	0	0.457	0	0.695	Experiments
FANCG	BRCA2	0.00096	0	0	0	0	0.457	0	0.929	Experiments
FANCG	UBE2T	0.00098	0	0	0	0	0.852	0.8	0.398	Experiments + Databases
FANCG	FAAP24	0.000991	0	0	0	0	0.734	0.9	0.697	Experiments + Databases
FANCG	FANCB	0.000999	0	0	0	0	0.944	0.9	0.982	Experiments + Databases
FANCG	FANCA	0.000999	0	0	0	0	0.944	0.9	0.984	Experiments + Databases
MCM8	CDK1	0.000499	0	0	0	0	0	0.5	0	Databases
MCM8	GINS3	5e-04	0	0	0	0	0.361	0	0.25	Experiments
MCM8	CDC7	0.000638	0	0	0	0	0.306	0.5	0	Experiments + Databases
MCM8	MCM10	0.000646	0	0	0	0	0.104	0.5	0.274	Experiments + Databases
MCM8	CDC45	0.000709	0	0	0	0	0.369	0.5	0.152	Experiments + Databases
MCM8	MCM3	0.000948	0	0	0	0	0.368	0.9	0.25	Experiments + Databases
NR0B1	RPL36A	0.00072	0	0	0	0	0	0.72	0	Databases
NR0B1	RPL30	0.00072	0	0	0	0	0	0.72	0	Databases
NRCAM	SCN4A	0.000499	0	0	0	0	0	0.5	0	Databases
NRCAM	KCNQ3	0.000499	0	0	0	0	0	0.5	0	Databases
NRCAM	PLXNA1	0.000547	0	0	0	0	0	0	0.547	Text-mining
NRCAM	CNTNAP4	0.00079	0	0	0	0	0	0	0.79	Text-mining
PCNA	CDC45	0.000451	0	0	0	0	0.451	0	0	Experiments
PCNA	CCNA2	0.000528	0	0	0	0	0.528	0	0	Experiments
PCNA	PSMC3IP	0.00054	0	0	0	0	0	0.54	0	Databases
PCNA	RAD51	0.000565	0	0	0	0	0.457	0	0.233	Experiments
PCNA	POLN	0.000592	0	0	0	0	0.457	0	0.281	Experiments
PCNA	CCNE2	0.00067	0	0	0	0	0.67	0	0	Experiments
PCNA	CDK1	0.000677	0	0	0	0	0.584	0	0.256	Experiments
PCNA	MCM3	0.00072	0	0	0	0	0	0.72	0	Databases
PCNA	PRIM2	0.00072	0	0	0	0	0	0.72	0	Databases
PCNA	POLD1	0.000983	0	0	0	0	0.916	0.72	0.35	Experiments + Databases
PCNA	RFC3	0.00099	0	0	0	0	0.973	0.5	0.35	Experiments + Databases
PCNA	RFC4	0.000993	0	0	0	0	0.98	0.5	0.351	Experiments + Databases
RFC3	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
RFC3	PRIM2	0.000499	0	0	0	0	0	0.5	0	Databases
RFC3	POLD1	0.000499	0	0	0	0	0	0.5	0	Databases
RFC3	RFC4	0.000999	0	0	0	0	0.991	0.9	0.987	Experiments + Databases
BRCA2	DSN1	0.000457	0	0	0	0	0.457	0	0	Experiments
BRCA2	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
BRCA2	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
BRCA2	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
BRCA2	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
BRCA2	CDC45	0.000527	0	0	0	0	0.292	0	0.36	Experiments
BRCA2	CDC20B	0.00054	0	0	0	0	0	0.54	0	Databases
BRCA2	FANCA	0.000637	0	0	0	0	0	0	0.637	Text-mining
BRCA2	POLD1	0.000664	0	0	0	0	0	0.54	0.301	Databases
BRCA2	CUL7	0.00072	0	0	0	0	0	0.72	0	Databases
BRCA2	CCNA2	0.000728	0	0	0	0	0.292	0	0.632	Experiments
BRCA2	HMMR	0.000815	0	0	0	0	0	0	0.815	Text-mining
BRCA2	H2AX	0.000894	0	0	0	0	0.457	0.5	0.641	Experiments + Databases
BRCA2	XRCC3	0.000977	0	0	0	0	0.624	0.5	0.89	Experiments + Databases
BRCA2	RAD51	0.000999	0	0	0	0	0.796	0.9	0.984	Experiments + Databases
GRPR	NMB	0.000726	0	0	0	0	0	0.5	0.476	Databases
COL2A1	SERPINH1	0.000608	0	0	0	0	0	0.5	0.249	Databases
CENPO	HJURP	0.000499	0	0	0	0	0	0.5	0	Databases
CENPO	H4C8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	H4C5	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	H2BC6	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	H4C14	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	H4C12	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	H2BC8	8e-04	0	0	0	0	0.8	0	0	Experiments
CENPO	CENPK	0.000999	0	0	0	0	0.941	0.8	0.939	Experiments + Databases
CDX2	PAX6	0.000473	0	0	0	0	0.292	0	0.287	Experiments
CDC20B	RAD51	0.00054	0	0	0	0	0	0.54	0	Databases
CDC20B	CUL7	0.00054	0	0	0	0	0	0.54	0	Databases
ESM1	IGF2BP2	0.000412	0	0	0	0	0	0	0.413	Text-mining
LZTS1	CDK1	0.000549	0	0	0	0	0.292	0	0.389	Experiments
BAIAP2L2	AP1M2	0.00054	0	0	0	0	0	0.54	0	Databases
CATSPER2	CACNB4	0.000749	0	0	0	0	0.143	0.72	0	Experiments + Databases
FBXL18	FBXL16	0.000459	0	0	0	0	0.459	0	0	Experiments
PPP2R2C	PPP4R3C	0.00054	0	0	0	0	0	0.54	0	Databases
PPP2R2C	PPP2R3B	0.000634	0	0	0	0	0	0.54	0.238	Databases
MSX1	OSR2	0.000403	0	0	0	0	0	0	0.403	Text-mining
MSX1	EHMT2	0.000459	0	0	0	0	0	0	0.459	Text-mining
NSD2	H2BC9	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
NSD2	H2BC17	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
NSD2	H2BC15	0.000502	0	0	0	0	0.046	0.5	0	Experiments + Databases
NSD2	H2AX	0.000523	0	0	0	0	0.087	0.5	0	Experiments + Databases
NSD2	H4C8	0.000802	0	0	0	0	0.802	0	0	Experiments
NSD2	H4C5	0.000802	0	0	0	0	0.802	0	0	Experiments
NSD2	H4C12	0.000802	0	0	0	0	0.802	0	0	Experiments
NSD2	H4C14	0.000802	0	0	0	0	0.802	0	0	Experiments
NSD2	H2BC11	0.000896	0	0	0	0	0.801	0.5	0	Experiments + Databases
CSPG5	COLEC12	0.000433	0	0	0	0	0.433	0	0	Experiments
LAMB4	ITGA6	0.00065	0	0	0	0	0	0.65	0	Databases
FAM83H	MROH1	0.00042	0	0	0	0	0	0	0.421	Text-mining
FANCA	CDK1	0.000457	0	0	0	0	0.457	0	0	Experiments
FANCA	EME2	0.000499	0	0	0	0	0	0.5	0	Databases
FANCA	EME1	0.000499	0	0	0	0	0	0.5	0	Databases
FANCA	POLN	0.00063	0	0	0	0	0.292	0.5	0	Experiments + Databases
FANCA	UBE2T	0.000989	0	0	0	0	0.852	0.8	0.663	Experiments + Databases
FANCA	FANCB	0.000999	0	0	0	0	0.944	0.9	0.983	Experiments + Databases
FANCA	FAAP24	0.000999	0	0	0	0	0.734	0.9	0.986	Experiments + Databases
PPP2R3B	PPP4R3C	0.00054	0	0	0	0	0	0.54	0	Databases
CCL25	CXCL17	0.000734	0	0	0	0	0.734	0	0	Experiments
RFC4	PRIM2	0.000499	0	0	0	0	0	0.5	0	Databases
RFC4	POLD1	0.000499	0	0	0	0	0	0.5	0	Databases
RFC4	RHNO1	0.000499	0	0	0	0	0	0.5	0	Databases
ECT2	CDK1	0.000503	0	0	0	0	0	0	0.503	Text-mining
ECT2	RACGAP1	0.000998	0	0	0	0	0.603	0.9	0.965	Experiments + Databases
EME1	FANCB	0.000499	0	0	0	0	0	0.5	0	Databases
EME1	FAAP24	0.000499	0	0	0	0	0	0.5	0	Databases
EME1	EME2	0.00098	0	0	0	0	0	0.9	0.813	Databases
PLXNA1	SEMA5B	0.000617	0	0	0	0	0.082	0	0.6	Experiments
HMMR	FAM83D	0.000764	0	0	0	0	0.666	0	0.323	Experiments
USP49	H2BC11	0.000499	0	0	0	0	0	0.5	0	Databases
USP49	H2BC18	0.000499	0	0	0	0	0	0.5	0	Databases
USP49	H2BC9	0.000499	0	0	0	0	0	0.5	0	Databases
USP49	H2BC17	0.000499	0	0	0	0	0	0.5	0	Databases
USP49	H2BC15	0.000499	0	0	0	0	0	0.5	0	Databases
GPC3	IGF2	0.000762	0	0	0	0	0	0	0.762	Text-mining
INCENP	KIF20A	0.000967	0	0	0	0	0.292	0	0.956	Experiments
INCENP	KCNJ6	0.00098	0	0	0	0	0	0	0.98	Text-mining
KIF20A	KIF5A	0.00054	0	0	0	0	0	0.54	0	Databases
KIF20A	KIF21B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF20A	KLC2	0.00054	0	0	0	0	0	0.54	0	Databases
KIF20A	KIF18B	0.00054	0	0	0	0	0	0.54	0	Databases
KIF20A	KIFC1	0.000572	0	0	0	0	0	0.54	0.109	Databases
KIF20A	RACGAP1	0.000931	0	0	0	0	0.545	0.8	0.306	Experiments + Databases
CCL26	CXCL17	0.000734	0	0	0	0	0.734	0	0	Experiments
SPP1	MDK	0.000503	0	0	0	0	0	0	0.503	Text-mining
SPP1	IGF2	0.000739	0	0	0	0	0	0	0.739	Text-mining
PFDN6	KIF21B	0.000418	0	0	0	0	0.419	0	0	Experiments
PFDN6	TUBA3C	0.000499	0	0	0	0	0	0.5	0	Databases
CDK1	HMGA1	0.000457	0	0	0	0	0.457	0	0	Experiments
CDK1	FAM83D	0.000469	0	0	0	0	0	0	0.469	Text-mining
CDK1	PLEKHG2	0.00047	0	0	0	0	0.47	0	0	Experiments
CDK1	H2AX	0.000475	0	0	0	0	0	0	0.475	Text-mining
CDK1	TK1	0.000485	0	0	0	0	0	0	0.485	Text-mining
CDK1	CDKN2A	0.000524	0	0	0	0	0	0	0.524	Text-mining
CDK1	RACGAP1	0.000533	0	0	0	0	0.292	0	0.368	Experiments
CDK1	PBK	0.000537	0	0	0	0	0.292	0	0.373	Experiments
CDK1	CCNE2	0.000696	0	0	0	0	0.643	0	0.183	Experiments
CDK1	CCNF	0.000707	0	0	0	0	0.457	0	0.482	Experiments
CDK1	TOP2A	0.000822	0	0	0	0	0	0	0.822	Text-mining
CDK1	CCNA2	0.000999	0	0	0	0	0.592	0.9	0.984	Experiments + Databases
EHMT2	BANF2	0.000408	0	0	0	0	0	0	0.408	Text-mining
EHMT2	H3C6	0.000903	0	0	0	0	0.903	0	0	Experiments
EHMT2	H3C2	0.000913	0	0	0	0	0.913	0	0	Experiments
